Meteor Falls;Meteorfälle;
Do you have any Antidotes with you?\rWhen a Pokémon is poisoned, it loses\nsome HP every turn in battle.\rTake some Antidotes with you to\ncure your poisoned Pokémon.;Hast du etwas Gegengift dabei?\rEin vergiftetes Pokémon verliert im\nKampf jede Runde ein paar KP.\rHalte deshalb stets Gegengift bereit!;
The shelves brim with all sorts of\nPokémon merchandise.;Die Regale biegen sich unter dem Gewicht\nvon Pokémon-Artikeln.;
That PC-based Pokémon Storage System|\rWhoever made it must be some kind of a\nscientific wizard!;Computerbasiertes Pokémon-Lagerungssystem|\rWer auch immer das entwickelt hat,\nmuss ein wahrer Zauberer sein!;
When my Pokémon ate an\nOran Berry, it regained HP!;Als mein Pokémon eine Sinelbeere aß,\nwurden seine KP aufgefüllt!;
There are many types of Pokémon.\rAll types have their strengths and\nweaknesses against other types.\rDepending on the types of Pokémon,\na battle could be easy or hard.;Es gibt viele Typen von Pokémon.\rJeder Typ hat seine Stärken und\nSchwächen gegenüber anderen Typen.\rJe nach Typ des Pokémon kann der\nKampf leicht oder schwer sein.;
I battled Norman once, but, whew,\nhe was way too strong.\rHow would I put it?\rI just got the feeling that he\nlives for Pokémon.;Ich bin erst einmal gegen Norman\nangetreten. Wow, war der stark!\rWie soll ich es sagen?\rIch habe den Eindruck, er lebt für\nseine Pokémon.;
Norman became our town's new\nGym Leader.\rI think he called his family over\nfrom somewhere far away.;Norman ist unser neuer Arenaleiter.\rIch glaube, er und seine Familie kommen\nvon weit her.;
There's a set of Pokémon picture books.;Eine Sammlung von Pokémon-Büchern.;
It's filled with all sorts of books.;Hier stehen jede Menge Bücher.;
Traveling is wonderful!\rWhen I was young, I roamed the seas\nand the mountains!;Reisen ist einfach wundervoll!\rAls ich noch jung war, waren die See und\ndie Berge mein Zuhause.;
Sigh|\rI wish I could go on an adventure\nwith some Pokémon|\rCrawl through some damp grass|\nClimb rocky, rugged mountains|\rCross the raging seas|\nWander about in dark caves|\rAnd, sometimes, even get a little\nhomesick|\rIt must be fabulous to travel!;Seufz|\rIch wünschte, ich könnte mit eigigen\nPokémon auf Abenteuerreise gehen|\rSich durch hohes Gras schleichen|\nSteile, zerklüftete Berge erklimmen|\rDas tosende Meer überqueren|\nDunkle Höhlen erforschon|\rUnd manchmal ein wenig Heimweh haben|\rReisen muss einfach toll sein!;
Petalburg City Pokémon Gym;Blütenburg City Pokémon-Arena;
This door appears to be locked right now.;Diese ür ist verschlossen.;
Dad: Hm?\rWell, if it isn't [PLAYER]!\nSo you're all finished moving in?\rI'm surprised that you managed to\nget here by yourself.\rOh, I see.\nYou're with your Pokémon.\rHm| Then I guess you're going to become\na Pokémon Trainer like me, [PLAYER].\rThat's great news!\nI'll be looking forward to it!;Vater: Hm?\rNa, wenn das nicht [PLAYER] ist!\nDann habt ihr also den Umzug beendet?\rIch bin überrascht, dass du ganz\nalleine hierher gefunden hast.\rOh, so ist das.\nDu bist in Pokémon-Begleitung.\rIch glaube, du wirst einmal in meine\nFußstapfen als Trainer treten, [PLAYER].\rDas sind großartige Aussichten!\nIch kann es kaum erwarten!;
Um| I|\nI'd like to get a Pokémon, please|;Äh| Ich| Ich hätte so gerne ein\neigenes Pokémon. Bitte|;
Dad: Hm? You're| Uh| Oh, right.\nYou're Wally, right?;Vater: Wie? Du| Ach| Gut.\nDu bist Heiko, nicht wahr?;
Wally: I'm going to go stay with my\nrelatives in Verdanturf Town.\rI thought I would be lonely by myself,\nso I wanted to take a Pokémon along.\rBut I've never caught a Pokémon before.\nI don't know how|;Heiko: Ich werde meine Verwandten\nin Wiesenflur besuchen.\rIch glaube, ich werde mich da einsam fühlen,\ndaher möchte ich ein Pokémon mitnehmen.\rAber ich habe noch nie eines gefangen.\nIch weiß nicht, wie das geht|;
Dad: Hm. I see.;Vater: Oh, ich verstehe|;
Dad: [PLAYER], you heard that, right?\rGo with Wally and make sure that he safely\ncatches a Pokémon.;Vater: [PLAYER], hast du das gehört?\rHilf doch bitte Heiko dabei,\nein Pokémon zu fangen.;
Wally, here, I'll loan you my Pokémon.;Heiko, hier, ich leihe dir mein Pokémon.;
Wally received Zigzagoon!;Heiko hat Zigzachs erhalten.;
Wally: Oh wow!\nA Pokémon!\rDad: Hm. I'll give you a Poké Ball, too.\nGo for it!;Heiko: Oh, wow!\nEin Pokémon!\rVater: Hm. Ich gebe dir auch diesen\nPokéball. Dann leg los!;
Wally received a Poké Ball!;Heiko hat einen Pokéball erhalten!;
Wally: Oh, wow!\nThank you!;Heiko: Oh, wow!\nDanke schön!;
[PLAYER]| Would you really come with me?;[PLAYER]| Kommst du wirklich mit mir?;
Wally: [PLAYER]|\nPokémon hide in tall grass like this, right?\rPlease watch me and see if I can\ncatch one properly.\r|Whoa!;Heiko: [PLAYER]|\nPokémon verstecken sich in hohem Gras,\nwie hier, nicht?\rBitte bleib hier und schau, ob ich beim\nFangen alles richtig mache.\r| Whoa!;
Wally: I did it| It's my|\nMy Pokémon!;Heiko: Ich habe es geschafft|\nEs gehört mir| Mein Pokémon!;
[PLAYER], thank you!\nLet's go back to the Gym!;[PLAYER], danke schön!\nLass uns zurück zur Arena gehen!;
Dad: So, did it work out?;Vater: Und? Hat es geklappt?;
Wally: Thank you, yes, it did.\nHere's your Pokémon back.\r[PLAYER], thank you for coming along with me.\rYou two are why I was able to catch\nmy Pokémon.\rI promise I'll take really good care of it.\rOh! My mom's waiting for me,\nso I have to go!\rBye, [PLAYER]!;Heiko: Danke. Ja, wunderbar.\nHier haben Sie Ihr Pokémon zurück.\rDanke, [PLAYER], dass du mich\nbegleitet hast.\rEuch beiden habe ich es zu verdanken,\ndass ich mein erstes Pokémon fangen konnte.\rIch verspreche, ich werde mich gut darum kümmern!\rOh! Meine Mama wartet sicher schon auf mich!\nIch muss nach Hause!\rBis bald, [PLAYER]!;
Dad: Now|\r[PLAYER], if you want to become a\nstrong Trainer, here's my advice.\rHead for Rustboro City beyond this town.\rThere, you should challenge\nthe Gym Leader, Roxanne.\rAfter her, go on to other Pokémon Gyms\nand defeat their Leaders.\rCollect Badges from them,\nunderstood?\rOf course, I'm a Gym Leader, too.\nWe'll battle one day, [PLAYER].\rBut that's only after you become stronger.;Vater: Nun|\r[PLAYER], wenn du ein guter Trainer werden\nwillst - hier ist mein Rat.\rGehe nach Metarost City, gleich hinter\ndiesem Ort.\rDort solltest du die Arenaleiterin\nFelizia herausfordern.\rSuche danach die anderen Pokémon Arenen\nauf und besiege deren Leiter.\rSammle die Orden der verschiedenen Arenen,\nverstehst du?\rIch bin natürlich auch ein Arenaleiter.\rAuch wir werden eines Tages\ngegeneinander antreten.\rAber erst, wenn du stärker geworden bist,\n[PLAYER].;
Dad: Hm? Aren't you going to the\nPokémon Gym in Rustboro City?\rThere's no challenge for me to\nbattle a greenhorn Pokémon Trainer.\r[PLAYER], I want you to challenge me\nwhen you become a lot stronger.\rI'll battle you, [PLAYER], when you\ncan show me four Gym Badges, okay?;Vater: Hm? Wolltest du nicht zur\nPokémon Arena in Metarost City?\rFür mich ist es keine Herausforderung,\ngegen einen Grünschnabel anzutreten.\r[PLAYER], ich möchte, dass du mich\nherausforderst, sobald du stärker bist.\rIch werde gegen dich kämpfen, [PLAYER],\nsobald du vier Orden erhalten hast, ja?;
Excuse me!\rLet me guess, from the way you're\ndressed, are you a Pokémon Trainer?;Entschuldige bitte!\rLass mich raten! Deine Kleidung verrät mir,\ndass du ein Trainer bist.\rHabe ich Recht?;
| | | | |\rWell, maybe not.\nYour clothes aren't all that dirty.\rYou're either a rookie Pokémon Trainer,\nor maybe you're just an ordinary kid.;| | | | |\rNun, vielleicht auch nicht.\nDeine Kleidung ist noch relativ sauber.\rEntweder bist du ein neuer Trainer\noder du bist nur ein ganz normales Kind.;
I'm roaming the land in search of\ntalented Pokémon Trainers.\rI'm sorry to have taken your time.;Ich reise durch das Land, immer auf der\nSuche nach talentierten Trainern.\rTut mir Leid, wenn ich dich aufgehalten habe.;
I wonder how our Wally is doing|;Ich frage mich, wie es\nunserem Heiko geht|;
Wally was really happy when he told\nus that he caught a Pokémon.\rIt's been ages since I've seen him\nsmile like that.;Heiko war so glücklich, als er uns erzählte,\ndass er ein Pokémon gefangen habe.\rIch habe ihn schon seit Ewigkeiten\nnicht mehr so glücklich erlebt!;
You're|\nAh, you must be [PLAYER], right?\rThank you for playing with Wally a\nlittle while ago.\rHe's been frail and sickly ever\nsince he was a baby.\rWe've sent him to stay with my relatives\nin Verdanturf Town for a while.\rThe air is a lot cleaner there\nthan it is here.\rWhat's that? Where's Wally?\nHe's already left, our Wally.\rI wonder where he could have gotten by now?;Du|\nAch, du bist bestimmt [PLAYER], richtig?\rDanke, dass du dich um Heiko gekümmert hast.\rEr war schon als Baby immer zart\nund kränklich.\rWir haben ihn für eine Weile zu Verwandten\nnach Wiesenflur geschickt.\rDie Luft ist dort viel sauberer als hier.\rWas heißt das? Wo ist Heiko?\nEr ist fort, unser Heiko?\rIch frage mich, wo er jetzt who sein mag?;
Wally: Thank you, yes, it did.\nHere's your Pokémon back.;Heiko: Danke. Ja, wunderbar.\nHier haben Sie Ihr Pokémon zurück.;
Dad: Is that a | Ralts|?\rI've seen many Ralts already, but this\nis the first blue one I've met.\rWally, you should treasure your new friend!;Vater: Ist das ein | Trasla|?\rIch habe schon viele Traslas gesehen, aber\ndas ist das erste blaue, das mir begegnet.\rHeiko, kümmere dich gut um deinen\nneuen Gefährten!;
Wally: I promise I'll take really good care of it.\rOh! My mom's waiting for me,\nso I have to go!\rBye, [PLAYER]!;Heiko: Ich verspreche, ich werde\nmich gut um Trasla kümmern!\rOh! Meine Mama wartet sicher schon auf mich!\nIch muss nach Hause!\rBis bald, [PLAYER]!;
Route 104\nPetalburg City [478];Route 104\nBlütenburg City [478];
If you're going to throw a Poké Ball,\nweaken the wild Pokémon first.\rIt will be even easier to catch if it's been\npoisoned, burned, or lulled to sleep.;Bevor du einen Pokéball wirfst,\nschwäche das Pokémon zuerst.\rWenn es schläft, eine Verbrennung hat oder\nvergiftet ist, kann es leichter\ngefangen werden.;
Oh, no, I'm not a Pokémon Trainer.\rBut that's right, if Pokémon Trainers lock\neyes, it's a challenge to battle.\rIf you don't want to battle, stay out\nof their sight.;Oh, nein, ich bin kein Trainer.\rAber es stimmt schon, wenn Trainer sich in die\nAugen schauen, ist das eine\nHerausforderung zum Kampf.\rWillst du nicht kämpfen, weiche den Blicken\nder Trainer aus.;
Mr. Briney's Cottage;Hr. Bracks Hütte;
The sea, huh?\rI wonder what it's like at the bottom\nof the sea?;Das Meer, was?\rIch möchte zu gerne wissen, wie es auf dem\nMeeresgrund aussieht|;
You're a thief if you try to steal\nsomeone else's Pokémon.\rYou should throw Poké Balls\nonly at wild Pokémon.;Du bist ein gemeiner Dieb, wenn du versuchst,\ndas Pokémon eines anderen zu fangen.\rDu solltest deine Pokébälle\nnur auf wilde Pokémon werfen.;
--- Trainer Tips ---\rAny Pokémon that appears even once\nin a battle is awarded EXP Points.\rTo raise a weak Pokémon, put it at the\ntop-left of the team list.\rAs soon as a battle starts, switch it out.\nIt will earn EXP Points without taking damage.;--- Tipps für Trainer ---\rJedes Pokémon, das am Kampf teilnimmt, erhält\nErfahrungspunkte, auch wenn es nur\nkurz dabei ist.\rSetze eines deiner schwachen Pokémon\ndaher an die Spitze der Liste.\rSobald der Kampf beginnt, wechselst du es\naus. Es wird E-Punkte bekommen und\nbleibt unbeschadet.;
Sometimes, there ar things on the ground\neven if you can't see them.\rThat's why I always check where I'm walking;Manchmal liegen auf dem Boden Dinge\ndie einem auf Anhieb gar nicht auffallen.\rDaher schaue ich mich bei jedem Schritt\nsorgfältig um.;
Hmmm|\nNot a single one to be found|;Hmmm|\nKein Einziges zu finden|;
Hello, have you seen any Pokémon\ncalled Shroomish around here?\rI really love that Pokémon.;Hallo, du hast nicht zufällig einige Pokémon\nnamens Knilz hier gesehen?\rI liebe diese Pokémon einfach.;
I wanted to ambush you, but you had to dawdle\nin Petalburg Woods forever, didn't you?\rI got sick of waiting, so here I am!;Ich wollte dich eigentlich aus dem Hinterhalt\nangreifen, aber du trödelst wohl auf ewig\nim Blütenburgwald herum, oder?\rDas Warten macht mich ganz verrückt.\nAlso, hier bin ich.;
You! Devon Researcher!\rHand over those papers!;He, du! Devon-Forscher!\rHer mit den Papieren da!;
Devon Researcher: Hiyaahh!\rYou're a Pokémon Trainer, aren't you?\nYou've got to help me, please!;Devon-Forscher: Ahhh!\rDu bist ein Pokémon-Trainer, oder?\nDu musst mir bitte helfen!;
Would you like to help the Devon Researcher?;Möchtest du dem Devon-Forscher helfen?;
Hunh? What do you think you're doing?\nWhat, you're going to protect him?\rNo one who crosses Team Aqua\ngets any mercy, not even a kid!\rCome on and battle me!;Huch. Was machst du da eigentlich?\nWas?! Du schützt ihn?\rNiemand, der sich Team Aqua in den Weg stellt,\nkann auf Gnade hoffen. Niemand!\rLos, kämpfe gegen mich!;
Grunt: Grr| You've got some\nnerve meddling with Team Aqua!\rCome on and battle me again!\rI wish I could say that, but I'm out of Pokémon|\rAnd, hey, we of Team Aqua are also\nafter something in Rustboro.\rI'll let you go today!;Grrr| Du hast vielleicht Nerven, dich mit\nTeam Aqua anzulegen!\rLos, kämpfen wir noch einmal!\rHm, das würde ich jetzt nur zu gerne sagen,\naber ich habe keine Pokémon mehr|\rAußerdem sind wir, Team Aqua, eh auf dem Weg\nnach Metarost City.\rFür heute lasse ich dich daher noch\neinmal gehen|;
Whew|\nThat was awfully close!\rThanks to you, he didn't rob me of\nthese important papers.\rI know, I'll give you this Exp. All as\nmy thanks!;Huuuh|\nDas war aber mehr als knapp!\rDank dir konnte er mir diese wichtigen\nPapiere nicht rauben.\rIch weiß! Ich gebe dir diesen EP-Teiler\nals Dankeschön!;
Didn't that Team Aqua thug say they were\nafter something in Rustboro, too?;Hat dieser Schuft von Team Aqua nicht gesagt,\ndass sie etwas in Metarost City vorhaben?;
Uh-oh! It's a crisis!\nI can't be wasting time!;Oh oh! Ein Notfall!\nIch darf keine Zeit verlieren!;
Grunt: See,\nyou are just no match for me!\rAnd now, stop intervening!;Rüpel: Ich sag doch, dass du keine\nChance hast!\rUnd jetzt, aus dem Weg!;
The Team Aqua grunt stole the important\npapers from the Devon Researcher.;Der Rüpel von Team Aqua hat die wichtigen\nPapiere des Devon-Forschers gestohlen.;
Grunt: | | |\rEh, what is this?\rAre you kidding me?\rI wasted my day for these mediocre\ndrawings of| Shroomish?\rBut, hey, we of Team Aqua are also\nafter something in Rustboro.\rI'll let you go today!;Rüpel: | | |\rEh, was ist das?\rIch habe meinen ganzen Tag verschwendet,\nnur für diese Kritzeleien von | Knilz?\rAber hey, wir von Team Aqua waren eh\nauf dem Weg nach Metarost City.\rFür heute lasse ich euch also noch\neinmal davonkommen!;
Whew|\nThat was awfully close!\rI'm sorry that I got you involved in this mess|\rI know, I'll give you this Exp. All as\nmy apology!;Huuuh|\nDas war aber knapp!\rEs tut mir Leid, dass ich dich da mit\nhineingezogen habe|\rAh ich weiß. Als Entschuldigung,\nnimm bitte diesen EP-Teiler!;
Tch, trying to hide behind a kid|;Erbärmlich| Zu versuchen\nsich hinter einem Kind zu verstecken|;
Yo, there!\nYour Pokémon doing okay?\rIf your Pokémon are weak and you don't want\nto battle, you should stay out of tall grass.;Hey, du!\nGeht es deinen Pokémon gut?\rSind deine Pokémon schwach und du willst\nKämpfe vermeiden? Dann meide hohes Gras!;
--- Trainer Tips ---\rIn addition to Hit Points (HP), Pokémon have\nPower Points (PP) that are used to\nmake moves during battle.\rIf a Pokémon runs out of PP, it must be\ntaken to a Pokémon Center.;--- Tipps für Trainer ---\rNeben den Kraftpunkten (KP) besitzt ein\nPokémon auch Angriffspunkte (AP), die für\ndie Attacken im Kampf gebraucht werden.\rWenn ein Pokémon keine AP mehr besitzt, muss\nes in ein Pokémon-Center gebracht werden.;
I like filling my mouth with seeds,\nthen spitting them out fast!\rYou can have this to try it out!\rUse it on a Pokémon, and it will learn\na move for firing seeds rapidly.;Ich liebe es, meinen Mund voller Saatkören zu\nnehmen und sie dann auszuspucken.\rNimm das hier und probier es selbst!\rWende es auf ein Pokémon an und es erlernt, in\nschneller Folge Saatkörner auszuspucken.;
A word of advice!\rA TM, Technical Machine, is good for\nunlimited uses.\rIn contrast, a TR, Technical Record, is\ngood only for one-time use.;Ein Hinweis noch!\rEine TM, eine Technische Maschine, kann\nbeliebig oft eingesetzt werden.\rIm Gegensatz dazu kann eine TP, eine\nTechnische Platte, nur einmal eingesetzt\nwerden.;
Pretty Petal Flower Shop;Blütentraum Blumenladen;
--- Trainer Tips ---\rIn the Hoenn region, there are pairs\nof Trainers who challenge others\nfor 2-on-2 Pokémon battles called\nDouble Battles.\rIn a Double Battle, the Trainer must send out\ntwo Pokémon, the ones at the top of the list.\rWatch how Pokémon are lined up.;--- Tipps für Trainer ---\rIn der Hoenn-Region gibt es Paare von\nTrainern, die andere zu einem 2-gegen-2-\nPokémon-Kampf, einem Doppelkampf,\nherausfordern.\rIn einem Doppelkampf muss der Trainer\nzwei Pokémon antreten lassen:\rDie beiden Pokémon oben in der Liste.\rAchte also auf die Reihenfolge\ndeiner Pokémon.;
